,foundation,test_r2,train_r2,alpha,l1_ratio
192,Loyalty,0.007451902319060677,0.031072119341621907,5.201340236634209e-06,0.99
193,Authority,0.008694471545719451,0.026162498030255166,4.948234505259205e-07,0.9
194,Purity,0.014680964547625242,0.03767719476444331,3.2331463459284035e-06,0.99
195,Care,0.01576170797161358,0.01777518115948218,2.364816906886127e-05,0.99
196,Fairness,-0.011285563997571524,0.012219839046262448,4.5889421395251864e-05,0.99
197,Loyalty,0.01456918723098044,0.02832540832969399,7.562764247855884e-06,0.99
198,Authority,0.013205596753323001,0.024855430166896952,3.386635937885975e-06,0.99
199,Purity,0.013654073790980381,0.03547127528766003,1.0298585343323366e-05,0.99
200,Care,-0.007272392612719836,0.025424610335901265,1.5016929682961222e-05,0.99
201,Fairness,0.0038903442803598365,0.011821211897788952,3.762778727512545e-06,0.1
202,Loyalty,0.026249974222100958,0.0262610323761312,4.138662957652645e-06,0.99
203,Authority,0.005775918014973347,0.027798342992075287,3.1527016378877636e-06,0.99
204,Purity,0.007322138965290104,0.03887766940551218,6.060195902431254e-07,0.9
205,Care,0.008020027584415779,0.02076222595681043,2.760735776165208e-06,0.3
206,Fairness,-0.0024836991735974756,0.013114168260950465,4.466276273995216e-06,0.1
207,Loyalty,0.007974390089879546,0.0317377537771224,6.001866376101825e-06,0.99
208,Authority,0.014849531724551834,0.024426498718442602,6.01167131240683e-06,0.99
209,Purity,0.030938164919805056,0.03254819318023272,1.0674329810279444e-05,0.99
